MS SubClass,Lot Frontage,Lot Area,Land Slope,Condition 1,Condition 2,Overall Qual,Overall Cond,Year Remod/Add,Mas Vnr Area,Exter Cond,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,1st Flr SF,2nd Flr SF,Gr Liv Area,Bsmt Full Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,TotRms AbvGrd,Functional,Fireplaces,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,Mo Sold,Yr Sold,Sale Condition,SalePrice,Density_Ratio,BathPerBed,Garage_per_Living,House_Age,Years_Since_Remod,Age_Group,Remod_Group,Neighborhood_AvgPrice,Zone_AvgPrice,SaleType_AvgPrice,Lot_Area_log,Total_Bath,Kitchen Qual_num,Heating QC_num,Garage Qual_num,Fireplace Qu_num,Bsmt Qual_num,Exter Qual_num,Quality_Score,MS Zoning_C (all),MS Zoning_FV,MS Zoning_I (all),MS Zoning_RH,MS Zoning_RL,MS Zoning_RM,Street_Pave,Lot Shape_IR2,Lot Shape_IR3,Lot Shape_Reg,Land Contour_HLS,Land Contour_Low,Land Contour_Lvl,Lot Config_CulDSac,Lot Config_FR2,Lot Config_FR3,Lot Config_Inside,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_Greens,Neighborhood_GrnHill,Neighborhood_IDOTRR,Neighborhood_Landmrk,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Bldg Type_2fmCon,Bldg Type_Duplex,Bldg Type_Twnhs,Bldg Type_TwnhsE,House Style_1.5Unf,House Style_1Story,House Style_2.5Fin,House Style_2.5Unf,House Style_2Story,House Style_SFoyer,House Style_SLvl,Roof Style_Gable,Roof Style_Gambrel,Roof Style_Hip,Roof Style_Mansard,Roof Style_Shed,Roof Matl_Metal,Roof Matl_Roll,Roof Matl_Tar&Grv,Roof Matl_WdShake,Roof Matl_WdShngl,Exterior 1st_AsphShn,Exterior 1st_BrkComm,Exterior 1st_BrkFace,Exterior 1st_CBlock,Exterior 1st_CemntBd,Exterior 1st_HdBoard,Exterior 1st_ImStucc,Exterior 1st_MetalSd,Exterior 1st_Plywood,Exterior 1st_PreCast,Exterior 1st_Stone,Exterior 1st_Stucco,Exterior 1st_VinylSd,Exterior 1st_Wd Sdng,Exterior 1st_WdShing,Mas Vnr Type_BrkFace,Mas Vnr Type_CBlock,Mas Vnr Type_None,Mas Vnr Type_Stone,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,Heating_GasW,Heating_OthW,Heating_Other,Central Air_Y,Electrical_FuseF,Electrical_FuseP,Electrical_Mix,Electrical_SBrkr,Garage Type_Attchd,Garage Type_Basment,Garage Type_BuiltIn,Garage Type_CarPort,Garage Type_Detchd,Garage Type_None,Sale Type_CWD,Sale Type_Con,Sale Type_ConLD,Sale Type_ConLI,Sale Type_ConLw,Sale Type_New,Sale Type_Oth,Sale Type_VWD,Sale Type_WD 
50,45.0,8248,1,6,5,5,7,1950,1.0,4,4,2,6,0.0,5,0.0,686.0,686.0,686,564,1250,0.0,1,1,3,1,7,8,0,1955.0,2,1.0,280.0,5,2,207,0,96,7,2006,5,116000,0.15153351921445024,0.25,0.22382094324540366,88,56,1,1,129453.84946236559,191252.78333333333,174436.85881877024,9.017847259860732,1.5,2,4,3,0,3,3,2.857142857142857,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
30,60.0,8088,1,4,5,2,3,1955,1.0,4,4,2,6,0.0,5,0.0,498.0,498.0,498,0,498,0.0,1,0,1,1,3,8,0,1922.0,2,1.0,216.0,3,1,0,0,100,2,2006,5,35000,0.06156508839164297,0.5,0.43286573146292584,84,51,1,1,129453.84946236559,191252.78333333333,127378.12,8.998260393017953,1.0,3,3,2,0,3,3,2.2857142857142856,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
50,76.0,11388,3,6,5,4,7,1993,1.0,4,4,2,6,0.0,5,0.0,616.0,616.0,1055,218,1273,0.0,1,0,3,1,5,6,0,1910.0,2,1.0,275.0,3,1,212,0,0,9,2006,5,121000,0.11177451927298271,0.25,0.21585557299843014,96,13,1,3,129453.84946236559,191252.78333333333,174436.85881877024,9.340403256274351,1.0,4,3,3,0,3,3,2.857142857142857,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
190,60.0,7082,1,6,5,5,8,1995,1.0,4,4,3,6,0.0,5,0.0,686.0,686.0,948,980,1928,0.0,2,0,5,2,10,8,0,0.0,0,0.0,0.0,0,1,0,0,228,7,2006,5,160000,0.2722010447550473,0.3333333333333333,0.0,90,11,1,3,134386.325,133974.38461538462,174436.85881877024,8.865452825753623,2.0,3,4,0,0,3,3,2.5714285714285716,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
50,60.0,8400,1,6,5,6,5,2000,1.0,4,4,2,4,388.0,5,0.0,552.0,940.0,1192,403,1595,0.0,1,0,2,1,6,8,2,1940.0,2,1.0,240.0,5,3,0,0,108,6,2006,5,140000,0.18985835019640518,0.3333333333333333,0.15037593984962405,66,6,1,3,134386.325,191252.78333333333,174436.85881877024,9.036106025364846,1.0,3,5,3,4,3,3,3.857142857142857,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
50,60.0,10890,1,6,5,5,5,1950,1.0,4,4,2,4,930.0,5,0.0,128.0,1058.0,1058,493,1551,1.0,2,0,3,1,6,8,0,1938.0,2,1.0,240.0,5,3,0,0,0,7,2006,5,137000,0.14241116518226057,0.5,0.15463917525773196,68,56,1,1,134386.325,191252.78333333333,174436.85881877024,9.295692039075686,3.0,2,3,2,0,2,3,2.4285714285714284,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
190,58.0,6430,1,4,5,6,6,1950,1.0,4,4,4,3,780.0,5,0.0,0.0,780.0,816,524,1340,1.0,1,0,3,1,6,8,0,1945.0,2,1.0,440.0,5,3,0,0,0,7,2006,2,128000,0.20836572850256568,0.25,0.32811334824757643,61,56,1,1,134386.325,133974.38461538462,174436.85881877024,8.768885326134862,2.0,3,3,3,0,3,3,3.0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
70,43.0,7000,1,4,5,7,8,1997,1.0,4,4,2,5,424.0,5,0.0,200.0,624.0,743,736,1479,1.0,1,0,3,1,6,8,2,1926.0,2,1.0,312.0,5,3,530,0,56,5,2006,5,160000,0.21125553492358234,0.25,0.21081081081081082,80,9,1,3,134386.325,191252.78333333333,174436.85881877024,8.853808274977197,2.0,4,5,3,4,3,3,4.142857142857143,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
70,96.0,13132,1,6,5,5,5,1950,1.0,4,4,3,6,0.0,5,0.0,747.0,747.0,892,892,1784,0.0,1,1,4,1,9,8,0,1914.0,2,1.0,180.0,3,1,203,40,0,7,2006,5,138887,0.13584101119317749,0.2,0.10084033613445378,92,56,1,1,207713.0980392157,191252.78333333333,174436.85881877024,9.48288342558516,1.5,3,4,2,0,4,3,3.0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
70,69.0,4899,1,6,5,6,8,1950,1.0,4,4,2,3,305.0,5,0.0,450.0,755.0,755,755,1510,0.0,1,0,3,1,6,8,0,1920.0,2,1.0,216.0,5,3,0,0,164,6,2006,5,149000,0.3081632653061224,0.25,0.14295168762409,86,56,1,1,134386.325,191252.78333333333,174436.85881877024,8.496990484098719,1.0,3,5,3,0,3,3,3.2857142857142856,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
70,54.0,9399,1,6,5,7,8,1950,1.0,4,4,3,6,0.0,5,0.0,818.0,818.0,818,818,1636,0.0,1,1,4,1,7,8,1,1919.0,2,1.0,288.0,5,1,0,0,212,9,2006,2,167000,0.17404255319148937,0.2,0.17593158216249236,87,56,1,1,207713.0980392157,191252.78333333333,174436.85881877024,9.148464968258095,1.5,4,3,2,4,3,3,3.7142857142857144,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
70,54.0,7588,1,6,5,7,6,1950,1.0,4,4,2,4,352.0,5,0.0,441.0,793.0,901,901,1802,0.0,1,1,4,1,9,8,1,1920.0,2,1.0,216.0,5,3,0,0,40,7,2006,5,200100,0.2374489392541837,0.2,0.11980033277870217,86,56,1,1,207713.0980392157,191252.78333333333,174436.85881877024,8.934455109403913,1.5,3,4,2,4,2,3,3.5714285714285716,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
50,84.0,10164,1,6,5,5,5,1950,1.0,4,2,4,4,646.0,5,0.0,346.0,992.0,992,473,1465,0.0,2,0,3,1,6,8,2,1939.0,2,1.0,240.0,5,3,0,126,0,7,2006,5,131000,0.1441219872110182,0.5,0.16371077762619374,67,56,1,1,134386.325,191252.78333333333,174436.85881877024,9.226705726062447,2.0,3,2,3,3,3,3,3.142857142857143,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
50,51.0,6191,1,6,5,5,4,1950,1.0,4,2,2,4,384.0,5,0.0,440.0,824.0,824,464,1288,0.0,1,0,4,1,6,8,0,1941.0,2,1.0,240.0,5,3,0,0,0,11,2006,5,112000,0.20801033591731266,0.2,0.18619084561675717,65,56,1,1,134386.325,191252.78333333333,174436.85881877024,8.731013415269564,1.0,3,3,3,0,2,3,2.7142857142857144,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
70,60.0,9550,1,6,5,7,5,1970,1.0,4,6,2,5,216.0,5,0.0,540.0,756.0,961,756,1717,1.0,1,0,3,1,7,8,1,1998.0,2,3.0,642.0,5,3,0,35,272,2,2006,2,140000,0.179771751649042,0.25,0.37369033760186265,91,36,1,1,207713.0980392157,191252.78333333333,174436.85881877024,9.164401140034737,2.0,4,4,3,4,3,3,4.0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
50,66.0,21780,1,6,5,6,5,1950,1.0,4,2,2,6,0.0,5,0.0,817.0,817.0,940,610,1550,0.0,1,1,3,1,7,6,1,1937.0,2,1.0,318.0,5,2,0,0,429,9,2006,5,195000,0.07116294017721868,0.25,0.20502901353965183,86,56,1,1,207713.0980392157,191252.78333333333,174436.85881877024,9.988793309115229,1.5,3,4,3,3,3,3,3.5714285714285716,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
70,70.0,11435,3,6,5,8,7,1950,1.0,4,4,2,6,0.0,5,0.0,792.0,792.0,792,725,1517,0.0,1,0,3,1,7,8,2,1931.0,2,2.0,400.0,5,3,0,0,0,6,2006,5,230000,0.13265127667016438,0.25,0.2635046113306983,77,56,1,1,207713.0980392157,191252.78333333333,174436.85881877024,9.344521553442203,1.0,4,2,3,4,4,3,4.0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
50,80.0,12400,3,6,5,5,6,1950,1.0,4,4,3,3,602.0,5,0.0,299.0,901.0,1125,592,1717,0.0,1,1,2,1,7,8,1,1940.0,2,1.0,410.0,5,3,0,0,0,2,2006,5,194000,0.13845657608257397,0.3333333333333333,0.23864959254947612,66,56,1,1,207713.0980392157,191252.78333333333,174436.85881877024,9.425532393502772,1.5,3,3,3,4,4,3,3.5714285714285716,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
30,80.0,11600,1,6,5,4,5,1950,1.0,4,4,2,6,0.0,5,0.0,700.0,700.0,1180,0,1180,0.0,1,0,2,1,5,8,1,1922.0,2,1.0,252.0,3,3,0,0,67,7,2006,5,137500,0.10171536936470994,0.3333333333333333,0.21337849280270957,84,56,1,1,207713.0980392157,191252.78333333333,174436.85881877024,9.358846580275406,1.0,2,5,3,4,2,3,3.2857142857142856,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
50,86.0,11500,1,6,5,7,7,1987,1.0,4,4,2,2,223.0,5,0.0,794.0,1017.0,1020,1037,2057,0.0,1,1,3,1,6,8,1,1936.0,4,1.0,180.0,5,3,0,0,0,6,2006,5,250000,0.1788540126945483,0.25,0.08746355685131195,70,19,1,2,207713.0980392157,191252.78333333333,174436.85881877024,9.350189267092581,1.5,4,4,2,4,4,4,4.142857142857143,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
50,81.0,8170,1,6,5,7,7,1950,270.0,3,4,2,5,526.0,5,0.0,496.0,1022.0,1122,549,1671,0.0,2,0,4,1,7,8,1,1963.0,2,2.0,451.0,5,3,0,0,0,2,2006,5,218000,0.2045037327132542,0.4,0.26973684210526316,77,56,1,1,207713.0980392157,191252.78333333333,174436.85881877024,9.008346579384707,2.0,3,5,3,4,3,4,4.142857142857143,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
70,80.0,16560,1,6,5,6,8,1950,1.0,4,4,2,2,503.0,5,0.0,449.0,952.0,1170,1175,2345,0.0,2,1,4,1,9,8,1,1932.0,2,2.0,360.0,5,3,0,0,0,7,2006,5,239000,0.14159772960570013,0.4,0.1534526854219949,74,56,1,1,207713.0980392157,191252.78333333333,174436.85881877024,9.714805812589491,2.5,3,3,3,4,4,3,3.7142857142857144,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
70,70.0,12320,1,6,5,7,7,1990,1.0,4,4,2,6,0.0,5,0.0,637.0,637.0,959,650,1609,0.0,1,1,3,1,8,8,2,1963.0,2,3.0,579.0,5,3,0,0,0,5,2006,5,199500,0.13059004950896844,0.25,0.3596273291925466,74,16,1,2,207713.0980392157,191252.78333333333,174436.85881877024,9.419060402624668,1.5,4,5,3,4,3,3,4.142857142857143,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
70,70.0,14210,1,6,5,6,7,1959,1.0,4,4,2,6,0.0,5,0.0,697.0,697.0,1104,697,1801,0.0,1,1,3,1,8,8,1,1930.0,2,2.0,365.0,5,3,0,90,0,11,2006,5,210000,0.12673281260995004,0.25,0.2025527192008879,76,47,1,1,207713.0980392157,191252.78333333333,174436.85881877024,9.561771591591862,1.5,3,5,2,4,3,3,3.7142857142857144,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20,90.0,14115,1,6,5,6,7,2004,1.0,4,4,2,5,296.0,7,547.0,230.0,1073.0,1811,0,1811,0.0,1,0,2,1,6,8,1,1956.0,4,2.0,470.0,5,3,0,0,280,7,2006,2,230000,0.12829413431567016,0.3333333333333333,0.25938189845474613,50,2,2,4,207713.0980392157,191252.78333333333,174436.85881877024,9.55506418479516,1.0,5,5,3,4,3,3,4.142857142857143,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20,80.0,12984,1,6,5,5,6,1977,459.0,4,4,3,5,1283.0,3,147.0,0.0,1430.0,1647,0,1647,1.0,2,0,3,1,7,8,1,1977.0,4,2.0,621.0,5,3,0,0,0,3,2006,5,217500,0.12683865999229882,0.5,0.3768203883495146,29,29,2,2,207713.0980392157,191252.78333333333,174436.85881877024,9.471550124096849,3.0,4,5,3,3,4,3,3.857142857142857,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
60,78.0,15600,1,6,5,5,7,1963,405.0,3,4,2,7,760.0,5,0.0,408.0,1168.0,1278,1037,2315,1.0,2,0,4,1,9,8,3,1950.0,4,1.0,342.0,5,3,0,0,0,7,2006,5,257000,0.1483879238510352,0.4,0.14766839378238342,56,43,1,1,207713.0980392157,191252.78333333333,174436.85881877024,9.65509029374725,3.0,3,4,3,4,4,3,3.7142857142857144,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
190,90.0,15750,1,6,5,5,5,1953,56.0,4,4,3,3,841.0,5,0.0,324.0,1165.0,1336,0,1336,1.0,1,0,2,1,5,8,2,1953.0,2,1.0,375.0,5,3,0,0,0,6,2006,5,157000,0.08482001142784586,0.3333333333333333,0.28047868362004486,53,53,1,1,207713.0980392157,191252.78333333333,174436.85881877024,9.664659134301736,2.0,3,3,3,4,3,3,3.4285714285714284,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
